latitude,longitude,confidence,lat_km,long_km,distance,power,count,country,coor
12.0993,106.9395,68,1348,11904,1172.427396472805,39.468,1,Cambodia,"(11904, 1348)"
12.1009,106.9513,44,1348,11906,1173.937817774008,28.02800000000001,1,Cambodia,"(11906, 1348)"
12.1109,103.1637,37,1349,11484,897.8023167713478,6.9,1,Cambodia,"(11484, 1349)"
12.1125,103.94,58,1350,11571,944.9830686313907,10.3,1,Cambodia,"(11571, 1350)"
12.1137,103.9491,38,1350,11572,945.5675544349012,9.1,1,Cambodia,"(11572, 1350)"
12.1134,105.2733,50,1350,11719,1038.4069529813444,8.91,1,Cambodia,"(11719, 1350)"
12.1251,102.7516,100,1351,11438,873.1076680455852,120.7,1,Cambodia,"(11438, 1351)"
12.1231,104.3474,57,1351,11616,971.1668239803087,9.5,1,Cambodia,"(11616, 1351)"
12.1343,104.0296,37,1352,11581,949.2465433173828,8.0,1,Cambodia,"(11581, 1352)"
12.2086,105.095,74,1360,11699,1017.5701450022992,11.77,1,Cambodia,"(11699, 1360)"
12.2152,103.8911,62,1361,11565,932.5513390693296,9.1,1,Cambodia,"(11565, 1361)"
12.218,104.0398,45,1361,11582,942.6054317687756,9.1,1,Cambodia,"(11582, 1361)"
12.2824,106.7818,73,1369,11887,1145.830703027284,51.48,1,Cambodia,"(11887, 1369)"
12.289000000000001,103.0587,42,1370,11472,873.6234886952159,7.9,1,Cambodia,"(11472, 1370)"
12.297,103.1135,76,1370,11479,877.2736175219223,12.5,1,Cambodia,"(11479, 1370)"
12.2888,103.5018,72,1370,11522,900.5653779709722,14.0,1,Cambodia,"(11522, 1370)"
12.2968,103.6213,81,1370,11535,907.890411889012,18.0,1,Cambodia,"(11535, 1370)"
12.292,103.78,48,1370,11553,918.2401646628184,8.1,1,Cambodia,"(11553, 1370)"
12.2897,103.8919,55,1370,11565,925.270230797468,11.7,1,Cambodia,"(11565, 1370)"
12.2986,103.8906,82,1371,11565,924.4630874188541,19.3,1,Cambodia,"(11565, 1371)"
12.2999,103.8998,75,1371,11566,925.0540524747728,12.0,1,Cambodia,"(11566, 1371)"
12.3038,103.9272,83,1371,11569,926.8311604601996,20.3,1,Cambodia,"(11569, 1371)"
12.299000000000001,104.2246,79,1371,11602,946.7866707975984,13.2,1,Cambodia,"(11602, 1371)"
12.3027,106.2435,98,1371,11827,1099.7181457082538,117.612,1,Cambodia,"(11827, 1371)"
12.3119,103.0272,57,1372,11469,870.3591212827037,12.7,1,Cambodia,"(11469, 1372)"
12.3189,103.5194,52,1373,11524,899.2002001779136,8.9,1,Cambodia,"(11524, 1373)"
12.3272,103.0062,63,1374,11467,867.6133931654123,20.4,1,Cambodia,"(11467, 1374)"
12.2825,104.8916,45,1369,11676,995.566672804991,7.8,1,Cambodia,"(11676, 1369)"
12.2875,103.4927,29,1369,11521,900.8373882116573,6.2,1,Cambodia,"(11521, 1369)"
12.2883,102.9279,74,1369,11458,867.3090567957884,22.3,1,Cambodia,"(11458, 1369)"
12.2885,102.7398,95,1369,11437,856.8710521426196,61.2,1,Cambodia,"(11437, 1369)"
12.2201,102.7123,58,1362,11434,861.5393200545172,9.9,1,Thailand,"(11434, 1362)"
12.2214,102.7215,41,1362,11435,862.0214614497716,8.3,1,Thailand,"(11435, 1362)"
12.2183,104.4309,77,1362,11625,968.1224096156436,11.9,1,Cambodia,"(11625, 1362)"
12.2398,103.0347,83,1364,11470,877.7300268305739,21.8,1,Cambodia,"(11470, 1364)"
11.0251,103.8698,81,1227,11563,1043.0896414019267,19.3,1,Cambodia,"(11563, 1227)"
12.2498,102.7267,60,1365,11435,859.3951361277302,11.4,1,Cambodia,"(11435, 1365)"
12.2512,102.736,86,1365,11437,860.3650388062033,30.9,1,Cambodia,"(11437, 1365)"
12.0745,103.1656,91,1345,11484,901.2263866532094,39.6,1,Cambodia,"(11484, 1345)"
12.2458,103.6475,50,1365,11538,913.7094724254532,7.5,1,Cambodia,"(11538, 1365)"
12.2487,104.0633,96,1365,11584,940.6003402083161,53.5,1,Cambodia,"(11584, 1365)"
12.2535,103.8389,79,1366,11559,924.9870269360539,14.5,1,Cambodia,"(11559, 1366)"
12.2538,104.0345,91,1366,11581,938.000533048889,35.5,1,Cambodia,"(11581, 1366)"
12.2658,103.0249,82,1367,11469,874.642784226795,19.8,1,Cambodia,"(11469, 1367)"
12.2628,104.0331,76,1367,11581,937.2000853606447,18.8,1,Cambodia,"(11581, 1367)"
12.2781,103.8751,63,1368,11563,925.708917532936,9.4,1,Cambodia,"(11563, 1368)"
12.2794,104.0213,52,1368,11580,935.8001923487727,11.6,1,Cambodia,"(11580, 1368)"
12.2474,104.0541,85,1365,11583,940.0,20.0,1,Cambodia,"(11583, 1365)"
12.3282,103.9702,77,1374,11574,927.4017468174188,10.7,1,Cambodia,"(11574, 1374)"
12.0602,104.419,81,1344,11624,981.6078646791701,12.4,1,Cambodia,"(11624, 1344)"
12.0532,103.2712,77,1343,11496,909.1782003545841,16.3,1,Cambodia,"(11496, 1343)"
11.3294,103.7509,75,1261,11549,1006.7949145680068,11.9,1,Cambodia,"(11549, 1261)"
11.3286,104.0655,37,1261,11585,1026.2027090200063,6.8,1,Cambodia,"(11585, 1261)"
11.3676,103.1199,45,1265,11479,968.2479021407687,11.7,1,Cambodia,"(11479, 1265)"
11.36,103.1304,30,1265,11480,968.7233867312176,10.7,1,Cambodia,"(11480, 1265)"
11.369000000000002,103.1291,72,1266,11480,967.8439956935208,16.4,1,Cambodia,"(11480, 1266)"
11.4028,103.8721,57,1269,11563,1007.4919354515947,9.4,1,Cambodia,"(11563, 1269)"
11.4159,104.0276,61,1271,11580,1015.1044281255008,14.3,1,Cambodia,"(11580, 1271)"
11.421,104.064,62,1271,11584,1017.3205001374936,13.9,1,Cambodia,"(11584, 1271)"
11.4286,103.9886,97,1272,11576,1012.0642272109019,62.1,1,Cambodia,"(11576, 1272)"
11.4441,103.7122,62,1274,11545,993.6422897602536,14.5,1,Cambodia,"(11545, 1274)"
11.4722,104.1027,67,1277,11589,1015.135458941318,14.2,1,Cambodia,"(11589, 1277)"
11.5113,104.2498,84,1282,11605,1020.1083275809486,20.6,1,Cambodia,"(11605, 1282)"
11.5203,104.2485,58,1283,11605,1019.2899489350417,10.2,1,Cambodia,"(11605, 1283)"
11.5729,104.0942,66,1289,11588,1004.6616345815142,17.7,1,Cambodia,"(11588, 1289)"
11.5831,104.2392,62,1290,11604,1012.9925962217096,8.3,1,Cambodia,"(11604, 1290)"
11.3185,104.4457,69,1260,11627,1050.7678145051837,9.6,1,Cambodia,"(11627, 1260)"
11.6064,104.3318,59,1292,11614,1017.1774673084337,9.9,1,Cambodia,"(11614, 1292)"
11.3172,104.4365,72,1260,11626,1050.189506708194,7.2,1,Cambodia,"(11626, 1260)"
11.2885,104.1052,80,1256,11589,1032.5797790001507,21.2,1,Cambodia,"(11589, 1256)"
12.8913,105.9204,88,1438,11791,1028.1172112166978,74.58,1,Cambodia,"(11791, 1438)"
11.0327,103.8594,40,1228,11562,1041.7149322151429,7.6,1,Cambodia,"(11562, 1228)"
11.034,103.8685,92,1228,11563,1042.2365374520316,40.7,1,Cambodia,"(11563, 1228)"
11.0353,103.8775,76,1228,11564,1042.7588407680846,13.4,1,Cambodia,"(11564, 1228)"
11.0451,103.6912,44,1229,11543,1031.0771067189883,6.7,1,Cambodia,"(11543, 1229)"
11.1652,104.01899999999999,64,1243,11579,1038.01541414374,8.2,1,Cambodia,"(11579, 1243)"
11.1806,103.7973,83,1244,11555,1024.4144669029229,21.2,1,Cambodia,"(11555, 1244)"
11.1819,103.8064,62,1244,11556,1024.938046908202,10.1,1,Cambodia,"(11556, 1244)"
11.19,104.3871,75,1245,11620,1059.0491017889585,9.6,1,Cambodia,"(11620, 1245)"
11.1996,103.73899999999999,61,1246,11548,1019.0593702037187,8.1,1,Cambodia,"(11548, 1246)"
11.2659,103.113,80,1254,11478,977.4712271980184,21.1,1,Cambodia,"(11478, 1254)"
11.2672,103.1222,63,1254,11480,978.4119786674732,9.5,1,Cambodia,"(11480, 1254)"
11.2624,103.5387,79,1254,11526,1000.9085872346184,16.7,1,Cambodia,"(11526, 1254)"
11.2733,103.8055,47,1255,11556,1015.58505306055,7.5,1,Cambodia,"(11556, 1255)"
11.2871,104.096,60,1256,11588,1032.0281003926202,12.7,1,Cambodia,"(11588, 1256)"
11.3014,103.8105,61,1258,11556,1013.0399794677403,9.7,1,Cambodia,"(11556, 1258)"
11.6076,104.34100000000001,90,1292,11615,1017.7627424896235,30.9,1,Cambodia,"(11615, 1292)"
11.614,104.3214,91,1293,11613,1015.7814725618892,36.6,1,Cambodia,"(11613, 1293)"
11.6153,104.3305,100,1293,11614,1016.3665677303636,127.0,1,Cambodia,"(11614, 1293)"
11.8257,104.06299999999999,86,1317,11584,979.4003267305968,25.3,1,Cambodia,"(11584, 1317)"
11.827,104.0722,45,1317,11585,979.9775507632816,8.0,1,Cambodia,"(11585, 1317)"
11.8314,104.5596,76,1318,11640,1011.9496034882367,10.7,1,Cambodia,"(11640, 1318)"
11.853,104.3207,56,1320,11613,994.0045271526683,6.6,1,Cambodia,"(11613, 1320)"
11.9264,104.3229,53,1329,11613,986.802918520208,12.2,1,Cambodia,"(11613, 1329)"
11.9279,104.5968,65,1329,11644,1005.7678658617008,6.2,1,Cambodia,"(11644, 1329)"
11.9407,104.4905,69,1330,11632,997.5660379142827,6.4,1,Cambodia,"(11632, 1330)"
11.9529,103.9201,42,1332,11568,957.9279722400844,7.2,1,Cambodia,"(11568, 1332)"
11.9599,104.365,78,1332,11618,987.4340484305777,12.3,1,Cambodia,"(11618, 1332)"
11.9612,104.3743,74,1332,11619,988.0409910524968,8.3,1,Cambodia,"(11619, 1332)"
11.9862,103.9617,68,1335,11573,958.3527534264197,13.3,1,Cambodia,"(11573, 1335)"
11.9952,103.9604,64,1336,11573,957.536944456975,10.8,1,Cambodia,"(11573, 1336)"
12.0343,104.3662,63,1341,11618,980.2943435519763,11.9,1,Cambodia,"(11618, 1341)"
12.0356,104.3755,41,1341,11619,980.905703928772,9.4,1,Cambodia,"(11619, 1341)"
12.0342,105.3714,46,1341,11730,1052.4718523552067,9.02,1,Cambodia,"(11730, 1341)"
11.7852,104.4313,73,1313,11625,1006.8028605442081,18.9,1,Cambodia,"(11625, 1313)"
11.7762,104.4326,70,1312,11625,1007.6016077795829,19.2,1,Cambodia,"(11625, 1312)"
11.7795,103.9955,51,1312,11577,979.4840478537668,8.8,1,Cambodia,"(11577, 1312)"
11.7705,103.9318,93,1311,11570,976.3385683255575,46.4,1,Cambodia,"(11570, 1311)"
11.6191,104.2272,85,1294,11603,1009.150632958232,22.6,1,Cambodia,"(11603, 1294)"
11.6166,104.3397,85,1294,11615,1016.1422144562248,21.8,1,Cambodia,"(11615, 1294)"
11.6171,104.6099,73,1294,11645,1034.0236941192402,7.5,1,Cambodia,"(11645, 1294)"
11.6668,104.1119,87,1299,11590,997.5795707611501,27.4,1,Cambodia,"(11590, 1299)"
11.6631,104.6061,78,1299,11645,1030.0485425454472,10.9,1,Cambodia,"(11645, 1299)"
11.6745,104.1015,36,1300,11589,996.187231397793,6.2,1,Cambodia,"(11589, 1300)"
11.6806,103.8869,84,1301,11565,981.8207575723787,21.0,1,Cambodia,"(11565, 1301)"
12.0546,103.2804,94,1343,11497,909.7032483178236,52.9,1,Cambodia,"(11497, 1343)"
11.6884,104.0064,39,1302,11578,988.2843720306416,11.8,1,Cambodia,"(11578, 1302)"
11.6874,104.4514,79,1302,11627,1016.8033241487757,9.5,1,Cambodia,"(11627, 1302)"
11.705,103.9946,62,1303,11577,986.8941179275515,11.8,1,Cambodia,"(11577, 1303)"
11.6974,104.0051,80,1303,11578,987.4598726024263,19.9,1,Cambodia,"(11578, 1303)"
11.7085,102.9309,71,1304,11458,923.953462031503,8.9,1,Cambodia,"(11458, 1304)"
11.7099,102.94,79,1304,11459,924.4290129588104,21.7,1,Cambodia,"(11459, 1304)"
11.7151,103.9374,83,1305,11570,981.2976103099403,19.1,1,Cambodia,"(11570, 1305)"
11.7692,103.9226,83,1311,11569,975.7745641284159,23.6,1,Cambodia,"(11569, 1311)"
11.6936,104.0428,83,1302,11582,990.5523711545998,19.0,1,Cambodia,"(11582, 1302)"
12.3242,105.8019,42,1374,11778,1062.1346430655576,12.705000000000002,1,Cambodia,"(11778, 1374)"
12.0648,103.9351,34,1344,11570,949.2786735200576,10.1,1,Cambodia,"(11570, 1344)"
12.3379,103.4608,45,1375,11517,893.6263201137263,7.4,1,Cambodia,"(11517, 1375)"
12.7719,101.2179,84,1424,11268,736.3762625180146,32.306999999999995,1,Thailand,"(11268, 1424)"
12.7734,101.2282,99,1424,11269,736.7150059554916,101.64,1,Thailand,"(11269, 1424)"
12.7725,106.1809,47,1424,11820,1059.1742066345837,12.012,1,Cambodia,"(11820, 1424)"
12.774000000000001,106.1919,90,1424,11821,1059.9306581092937,50.95200000000001,1,Cambodia,"(11821, 1424)"
12.770999999999999,107.54,52,1424,11971,1177.5198512127088,24.48,1,Cambodia,"(11971, 1424)"
12.7813,101.2164,68,1425,11267,735.0972724748746,10.164,1,Thailand,"(11267, 1425)"
12.7829,101.2267,84,1425,11269,735.7744219528156,33.638000000000005,1,Thailand,"(11269, 1425)"
12.7795,103.0087,84,1425,11467,824.3591450332797,21.3,1,Cambodia,"(11467, 1425)"
12.776,106.1848,77,1425,11820,1058.520193477668,14.388000000000002,1,Cambodia,"(11820, 1425)"
12.7755,106.2028,97,1425,11822,1060.034433402991,93.852,1,Cambodia,"(11822, 1425)"
12.7788,106.2068,90,1425,11823,1060.7921568337504,51.74400000000001,1,Cambodia,"(11823, 1425)"
12.7769,106.2138,64,1425,11824,1061.550281428063,12.804,1,Cambodia,"(11824, 1425)"
12.7771,107.5459,32,1425,11972,1177.7406335861901,19.26,1,Cambodia,"(11972, 1425)"
12.7903,105.458,71,1426,11740,998.6601023371263,23.23200000000001,1,Cambodia,"(11740, 1426)"
12.7984,103.8511,43,1427,11561,877.4189421251401,7.8,1,Cambodia,"(11561, 1427)"
12.7647,105.3387,63,1423,11726,990.6992480061748,11.44,1,Cambodia,"(11726, 1423)"
12.7997,105.4567,88,1427,11739,997.2462083156796,47.43200000000001,1,Cambodia,"(11739, 1427)"
12.763,103.0207,87,1423,11468,826.5815144315773,25.9,1,Cambodia,"(11468, 1423)"
12.7497,105.7631,78,1422,11773,1025.446731917363,26.378000000000004,1,Cambodia,"(11773, 1422)"
12.7055,105.9047,88,1417,11789,1040.6248123122957,40.128,1,Cambodia,"(11789, 1417)"
12.7264,101.4598,34,1419,11294,750.2193012713016,5.5,1,Thailand,"(11294, 1419)"
12.7279,101.4699,48,1419,11296,750.9547256659353,4.840000000000002,1,Thailand,"(11296, 1419)"
12.7225,103.1201,64,1419,11479,835.9449742656509,8.6,1,Cambodia,"(11479, 1419)"
12.7238,103.1293,69,1419,11480,836.4956664561987,7.4,1,Cambodia,"(11480, 1419)"
12.722000000000001,104.9541,49,1419,11683,963.3794683301072,13.640000000000002,1,Cambodia,"(11683, 1419)"
12.7245,105.5043,91,1419,11745,1007.114690588912,57.71700000000001,1,Cambodia,"(11745, 1419)"
12.7259,105.5144,91,1419,11746,1007.8358001182534,57.59600000000001,1,Cambodia,"(11746, 1419)"
12.7358,105.9112,88,1420,11790,1039.3507588874893,44.22,1,Cambodia,"(11790, 1420)"
12.7349,106.1973,31,1420,11822,1063.305224288868,10.692,1,Cambodia,"(11822, 1420)"
12.7403,103.5708,82,1421,11529,862.8534058575651,17.6,1,Cambodia,"(11529, 1421)"
12.7406,105.9147,86,1421,11790,1038.6804128315891,41.184,1,Cambodia,"(11790, 1421)"
12.7471,106.1399,64,1421,11815,1057.3703230183833,11.352,1,Cambodia,"(11815, 1421)"
12.754000000000001,103.022,90,1422,11468,827.4212953508028,33.3,1,Cambodia,"(11468, 1422)"
12.7553,103.0311,49,1422,11469,827.9643712141243,8.0,1,Cambodia,"(11469, 1422)"
12.7511,105.7735,77,1422,11775,1026.918205116649,24.079,1,Cambodia,"(11775, 1422)"
12.7934,106.0163,24,1427,11802,1043.6421800598134,12.276000000000002,1,Cambodia,"(11802, 1427)"
12.8046,103.1822,85,1428,11486,832.3520889623574,20.4,1,Cambodia,"(11486, 1428)"
12.8059,103.1913,77,1428,11487,832.9135609413499,9.9,1,Cambodia,"(11487, 1428)"
12.8513,105.5532,91,1433,11750,1001.1078862939798,57.233000000000004,1,Cambodia,"(11750, 1433)"
12.856,105.3292,99,1434,11725,982.3059604827816,89.21000000000002,1,Cambodia,"(11725, 1434)"
12.8574,105.3392,98,1434,11726,983.0249233869913,82.72000000000001,1,Cambodia,"(11726, 1434)"
12.8547,106.0902,59,1434,11810,1045.0693756875664,13.332,1,Cambodia,"(11810, 1434)"
12.8697,103.5726,45,1435,11530,852.2000938746721,7.2,1,Cambodia,"(11530, 1435)"
12.8649,105.5826,39,1435,11753,1001.938121841863,12.705000000000002,1,Cambodia,"(11753, 1435)"
12.8663,105.5929,73,1435,11755,1003.404205691804,18.997000000000003,1,Cambodia,"(11755, 1435)"
12.8661,106.1778,39,1435,11820,1052.0099809412457,14.784,1,Cambodia,"(11820, 1435)"
12.8667,106.3417,53,1435,11838,1065.7790577788626,14.52,1,Cambodia,"(11838, 1435)"
12.874,104.4536,88,1436,11628,913.5874342393288,38.2,1,Cambodia,"(11628, 1436)"
12.8766,105.7393,28,1436,11771,1014.5269833769825,12.947000000000001,1,Cambodia,"(11771, 1436)"
12.8744,106.2498,59,1436,11828,1057.4696213130665,16.104,1,Cambodia,"(11828, 1436)"
12.8861,105.7379,83,1437,11771,1013.8560055550296,36.179,1,Cambodia,"(11771, 1437)"
12.3363,102.9984,83,1375,11466,866.2407286661139,26.5,1,Cambodia,"(11466, 1375)"
12.8823,105.7813,48,1437,11776,1017.5701450022992,17.028000000000002,1,Cambodia,"(11776, 1437)"
12.8438,103.4555,53,1432,11517,846.8937359551079,5.8,1,Cambodia,"(11517, 1432)"
12.8401,102.9844,69,1432,11464,816.8537200747757,7.5,1,Cambodia,"(11464, 1432)"
12.8271,105.9025,71,1431,11789,1031.2594241993622,22.176,1,Cambodia,"(11789, 1431)"
12.8266,103.272,68,1430,11496,836.3599703476967,5.5,1,Cambodia,"(11496, 1430)"
12.8092,103.4049,61,1428,11511,846.631560951988,7.1,1,Cambodia,"(11511, 1428)"
12.8017,105.7877,84,1428,11776,1023.606369655836,42.229000000000006,1,Cambodia,"(11776, 1428)"
12.8031,105.7982,71,1428,11777,1024.3461329062554,31.944000000000006,1,Cambodia,"(11777, 1428)"
12.8045,106.0257,92,1428,11803,1043.732245357975,64.68,1,Cambodia,"(11803, 1428)"
12.8067,106.1917,76,1428,11821,1057.319724586655,13.596000000000002,1,Cambodia,"(11821, 1428)"
12.8082,106.2027,80,1428,11822,1058.0784469971968,21.12,1,Cambodia,"(11822, 1428)"
12.8099,102.6508,45,1429,11427,799.8799909986498,9.2,1,Cambodia,"(11427, 1429)"
12.7121,102.8598,88,1417,11450,822.0468356486749,30.7,1,Cambodia,"(11450, 1417)"
12.8119,102.9793,39,1429,11464,819.3711002958305,4.9,1,Cambodia,"(11464, 1429)"
12.8156,105.36200000000001,57,1429,11729,988.65767584134,8.58,1,Cambodia,"(11729, 1429)"
12.8113,105.7864,67,1429,11776,1022.933526677076,30.97600000000001,1,Cambodia,"(11776, 1429)"
12.8127,105.7968,87,1429,11777,1023.6737761611363,41.316,1,Cambodia,"(11777, 1429)"
12.8161,105.8932,75,1429,11788,1031.8454341615318,20.064,1,Cambodia,"(11788, 1429)"
12.8175,105.9039,90,1429,11789,1032.5909160940746,57.02400000000001,1,Cambodia,"(11789, 1429)"
12.8199,103.0342,75,1430,11470,821.8089802381088,9.4,1,Cambodia,"(11470, 1430)"
12.8212,103.0434,77,1430,11471,822.3581944627292,11.6,1,Cambodia,"(11471, 1430)"
12.812000000000001,103.4882,72,1429,11520,851.0846021401163,9.0,1,Cambodia,"(11520, 1429)"
12.6855,105.4274,58,1414,11736,1004.1404284262236,8.47,1,Cambodia,"(11736, 1414)"
12.7984,105.4466,37,1427,11738,996.5244603119384,10.648000000000003,1,Cambodia,"(11738, 1427)"
12.4222,103.3393,83,1385,11504,878.0939585260794,17.1,1,Cambodia,"(11504, 1385)"
12.4236,103.3484,82,1385,11505,878.6466866721802,16.0,1,Cambodia,"(11505, 1385)"
12.4277,103.4407,33,1385,11515,884.2171678948561,8.3,1,Cambodia,"(11515, 1385)"
12.4281,103.5707,86,1385,11529,892.1457280063611,23.9,1,Cambodia,"(11529, 1385)"
12.4333,103.226,75,1386,11491,870.1407932053295,10.4,1,Cambodia,"(11491, 1386)"
12.437000000000001,103.5693,68,1386,11529,891.3254175664464,5.6,1,Cambodia,"(11529, 1386)"
12.4307,103.5889,82,1386,11531,892.4712880535709,18.7,1,Cambodia,"(11531, 1386)"
12.432,103.598,73,1386,11532,893.0453515919559,9.4,1,Cambodia,"(11532, 1386)"
12.431,103.9211,74,1386,11568,914.2001968934377,10.6,1,Cambodia,"(11568, 1386)"
12.4377,106.8802,39,1386,11898,1143.2418816680922,11.297000000000002,1,Cambodia,"(11898, 1386)"
12.3392,103.4699,79,1375,11518,894.1839855421256,17.8,1,Cambodia,"(11518, 1375)"
12.4554,103.3157,54,1388,11501,873.9364965488053,7.0,1,Cambodia,"(11501, 1388)"
12.4556,103.3807,58,1388,11508,877.8166095489422,19.2,1,Cambodia,"(11508, 1388)"
12.4495,103.4653,34,1388,11518,883.4262844176642,5.9,1,Cambodia,"(11518, 1388)"
12.4567,103.3248,88,1389,11502,873.6549662195025,26.2,1,Cambodia,"(11502, 1389)"
12.4593,103.34299999999999,41,1389,11504,874.7622534151781,7.2,1,Cambodia,"(11504, 1389)"
12.4188,103.44200000000001,70,1384,11515,885.0451965860275,12.8,1,Cambodia,"(11515, 1384)"
12.4144,103.2847,37,1384,11498,875.6312009059521,5.0,1,Cambodia,"(11498, 1384)"
12.4068,103.2952,38,1383,11499,877.0153932514528,8.2,1,Cambodia,"(11499, 1383)"
12.4078,103.2392,88,1383,11493,873.7459585028132,25.4,1,Cambodia,"(11493, 1383)"
12.3385,104.9069,72,1375,11678,992.3935711198455,17.05,1,Cambodia,"(11678, 1375)"
12.6794,103.5298,73,1414,11525,866.1668430504599,8.1,1,Cambodia,"(11525, 1414)"
12.3483,103.1523,46,1376,11483,874.2865662927687,10.4,1,Cambodia,"(11483, 1376)"
12.3512,103.2357,86,1377,11492,878.2533802952313,22.0,1,Cambodia,"(11492, 1377)"
12.3525,103.2448,87,1377,11493,878.7923531756521,24.3,1,Cambodia,"(11493, 1377)"
12.3521,103.4958,31,1377,11521,894.2057928687332,5.9,1,Cambodia,"(11521, 1377)"
12.3534,103.5049,83,1377,11522,894.7675675838948,23.4,1,Cambodia,"(11522, 1377)"
12.4636,104.3483,67,1389,11616,941.4844661490704,6.9,1,Cambodia,"(11616, 1389)"
12.3522,103.5608,39,1377,11528,898.1542183834578,7.3,1,Cambodia,"(11528, 1377)"
12.372,103.8274,81,1379,11558,913.8736236482592,18.0,1,Cambodia,"(11558, 1379)"
12.3732,104.0944,83,1379,11588,931.8825033232463,18.3,1,Cambodia,"(11588, 1379)"
12.3797,103.2342,38,1380,11492,875.7271264497862,15.8,1,Cambodia,"(11492, 1380)"
12.380999999999998,103.2433,100,1380,11493,876.2676531745309,79.0,1,Cambodia,"(11493, 1380)"
12.3902,103.4436,88,1381,11515,887.5314078949542,31.1,1,Cambodia,"(11515, 1381)"
12.3986,103.1754,25,1382,11485,870.2763928775731,6.8,1,Cambodia,"(11485, 1382)"
12.4005,105.154,83,1382,11706,1006.0785257622788,21.67,1,Cambodia,"(11706, 1382)"
12.3686,103.484,43,1379,11520,891.9893497122036,5.7,1,Cambodia,"(11520, 1379)"
12.4589,105.2355,59,1389,11715,1007.1742649611338,9.240000000000002,1,Cambodia,"(11715, 1389)"
12.4418,107.2056,77,1387,11934,1170.5233872076199,33.096,1,Cambodia,"(11934, 1387)"
12.5986,105.5763,41,1405,11753,1022.5947388873072,8.107000000000001,1,Cambodia,"(11753, 1405)"
12.5735,107.2153,62,1402,11935,1162.015920717096,30.576,1,Cambodia,"(11935, 1402)"
12.5897,102.7818,67,1404,11442,829.0343780567848,13.2,1,Cambodia,"(11442, 1404)"
12.6033,105.29299999999999,53,1405,11721,999.8739920609996,8.58,1,Cambodia,"(11721, 1405)"
12.6024,105.5699,55,1405,11752,1021.8771941872467,9.801000000000002,1,Cambodia,"(11752, 1405)"
12.482999999999999,102.8104,25,1391,11445,841.7553088635675,12.5,1,Cambodia,"(11445, 1391)"
12.599,105.9363,80,1405,11793,1051.67485469607,22.044,1,Cambodia,"(11793, 1405)"
12.6174,103.9371,81,1407,11570,898.7218702134717,16.9,1,Cambodia,"(11570, 1407)"
12.5756,105.9073,67,1402,11790,1051.506538258322,16.104,1,Cambodia,"(11790, 1402)"
12.6316,104.038,78,1408,11581,904.723714732846,18.0,1,Cambodia,"(11581, 1408)"
12.6277,106.1512,80,1408,11817,1067.4666271129981,21.252,1,Cambodia,"(11817, 1408)"
12.6292,106.1621,78,1408,11818,1068.214397955766,17.688000000000006,1,Cambodia,"(11818, 1408)"
12.6346,106.1281,77,1409,11814,1064.5604726834454,16.368000000000002,1,Cambodia,"(11814, 1409)"
12.6536,101.5294,50,1411,11302,760.6083091841687,7.26,1,Thailand,"(11302, 1411)"
12.6574,102.1721,62,1411,11374,790.2284479819742,10.1,1,Thailand,"(11374, 1411)"
12.6588,102.1816,52,1411,11375,790.6781899104085,7.4,1,Thailand,"(11375, 1411)"
12.671,105.8664,52,1413,11785,1040.371087641328,10.164,1,Cambodia,"(11785, 1413)"
12.633,104.1129,56,1408,11590,910.3416940907408,10.6,1,Cambodia,"(11590, 1408)"
12.5742,105.8967,77,1402,11788,1050.0409515823658,20.196,1,Cambodia,"(11788, 1402)"
12.5761,106.0879,89,1402,11810,1066.2579425261038,52.932,1,Cambodia,"(11810, 1402)"
12.5256,102.8444,50,1396,11449,839.4885347638764,5.4,1,Cambodia,"(11449, 1396)"
12.4831,103.3801,37,1392,11508,874.4975700366467,9.1,1,Cambodia,"(11508, 1392)"
12.5021,103.3215,86,1394,11502,869.4929556931443,26.8,1,Cambodia,"(11502, 1394)"
12.5034,103.3306,84,1394,11503,870.0488492033078,23.1,1,Cambodia,"(11503, 1394)"
12.5008,105.0734,60,1394,11697,991.1674934137017,9.02,1,Cambodia,"(11697, 1394)"
12.5725,103.2299,85,1402,11491,856.7432520889791,27.8,1,Cambodia,"(11491, 1402)"
12.5441,102.7192,68,1398,11435,830.6726190262924,13.2,1,Cambodia,"(11435, 1398)"
12.485,103.20299999999999,58,1392,11489,864.0167822444191,7.4,1,Cambodia,"(11489, 1392)"
12.5381,105.0227,65,1398,11691,984.1468386374057,12.1,1,Cambodia,"(11691, 1398)"
12.5432,105.9185,85,1398,11791,1054.9620846267414,38.01600000000001,1,Cambodia,"(11791, 1398)"
12.5477,102.681,82,1399,11430,827.3119121588907,27.1,1,Thailand,"(11430, 1399)"
12.5491,102.6902,96,1399,11431,827.8091567505157,64.8,1,Cambodia,"(11431, 1399)"
12.5505,103.2769,67,1399,11497,862.5589834904048,6.8,1,Cambodia,"(11497, 1399)"
12.561,103.9269,78,1400,11569,903.6531414209767,14.4,1,Cambodia,"(11569, 1400)"
12.5712,103.2208,73,1401,11490,857.0280042098973,14.0,1,Cambodia,"(11490, 1401)"
12.5418,105.9079,81,1398,11790,1054.2305250750426,27.588,1,Cambodia,"(11790, 1398)"
12.4844,102.8195,73,1392,11446,841.4000237699071,16.9,1,Cambodia,"(11446, 1392)"
